,T,TM,Tm,SLP,H,PP,VV,V,VM,PM2.5
1976,23.200000000000003,28.35,19.4,1015.7,72.0,0.0,15.850000000000001,7.5,16.75,10.525
1977,22.95,29.450000000000003,18.6,1012.9000000000001,75.5,0.0,14.9,5.3,17.65,15.791666666666666
1978,24.6,31.4,20.3,1010.85,72.0,0.0,14.75,5.3,18.55,15.5
1979,23.6,31.950000000000003,17.5,1011.8,39.0,0.0,16.1,4.45,13.0,11.21111111111111
1980,14.7,20.0,10.85,1011.75,61.0,0.38,16.0,12.6,26.85,5.6000000000000005
1981,11.95,16.4,8.05,1017.1500000000001,50.0,0.0,16.1,14.25,26.75,4.512499999999999
1982,19.9,27.5,8.9,1015.6,30.0,0.0,16.1,5.65,17.6,8.537500000000001
1983,15.8,20.3,11.100000000000001,1014.8,69.5,0.0,13.8,4.9,15.850000000000001,12.60714285714286
1984,21.799999999999997,31.349999999999998,14.75,1016.95,40.0,0.0,15.950000000000001,6.199999999999999,20.4,8.044444444444446
1985,16.3,22.5,11.399999999999999,1013.45,65.0,0.125,16.1,11.55,29.700000000000003,9.922222222222224
1986,16.9,20.299999999999997,13.9,1015.2,76.5,0.0,15.55,7.9,18.5,13.025
1987,18.75,23.6,15.6,1014.0,81.0,0.0,9.45,7.5,17.6,13.946666666666664
1988,22.85,27.8,19.2,1012.85,73.0,0.0,16.0,7.9,17.65,9.076923076923078
1989,25.1,30.799999999999997,20.85,1013.2,70.0,0.0,13.65,5.75,15.850000000000001,19.683333333333334
1990,24.65,30.85,20.8,1009.65,72.5,0.0,14.65,5.45,14.899999999999999,15.455555555555557
1991,22.0,30.0,16.65,1012.75,57.0,0.0,16.1,4.35,17.6,12.711111111111112
1992,13.05,17.8,8.9,1014.25,57.0,0.0,16.1,7.6,18.5,9.435294117647057
1993,11.3,16.15,6.699999999999999,1022.3,26.5,0.0,16.1,11.75,23.25,5.899999999999999
1994,16.15,25.549999999999997,13.05,1020.1500000000001,73.0,2.665,15.5,5.449999999999999,19.450000000000003,8.323076923076924
1995,15.55,18.35,11.65,1010.2,74.0,0.0,15.7,5.2,15.8,12.05
1996,22.25,31.349999999999998,15.25,1016.85,41.5,0.0,16.1,6.0,17.6,9.5
1997,19.45,26.1,12.5,1012.95,52.0,0.0,16.1,9.8,25.9,8.371428571428572
1998,16.55,20.549999999999997,14.5,1015.3,76.0,0.0,14.899999999999999,7.8,20.4,12.040000000000001
1999,19.15,23.35,15.6,1014.5999999999999,78.5,0.0,16.0,8.8,19.4,11.18888888888889
2000,21.799999999999997,26.9,19.4,1012.5999999999999,69.5,0.0,16.1,7.95,16.75,11.15
2001,25.35,31.1,21.15,1013.8,65.5,0.0,15.55,5.8,16.65,16.24285714285714
2002,23.75,30.549999999999997,19.7,1008.5999999999999,75.0,0.0,11.8,5.0,17.6,12.652941176470584
2003,21.1,29.15,16.1,1013.05,61.5,0.0,15.7,4.1,15.8,15.16666666666667
2004,13.25,18.05,8.9,1015.5,53.5,0.0,16.1,6.05,14.7,8.6125
2005,9.8,16.15,3.05,1023.15,29.5,0.0,16.1,4.6499999999999995,14.899999999999999,13.812500000000002
2006,16.1,20.85,13.350000000000001,1011.35,79.0,0.89,13.95,4.25,15.8,13.375
2007,16.15,22.5,13.350000000000001,1015.35,80.0,0.0,8.7,6.0,17.6,16.823529411764707
2008,16.65,21.65,14.0,1013.35,83.0,0.0,9.350000000000001,6.5,14.899999999999999,18.4
2009,22.4,26.95,19.7,1015.7,78.5,0.0,14.25,7.25,17.6,15.0875
2010,23.200000000000003,30.0,20.3,1010.9000000000001,69.0,0.0,15.9,6.4,17.65,11.23846153846154
2011,22.75,30.549999999999997,15.6,1014.1500000000001,34.5,0.0,16.1,3.95,14.100000000000001,10.7875
2012,11.649999999999999,13.3,10.3,1020.5,62.0,0.0,16.1,6.6499999999999995,11.850000000000001,15.299999999999999
2191,12.05,18.85,5.85,1019.0,24.5,0.0,15.950000000000001,6.5,13.850000000000001,16.126315789473686
2192,10.95,15.3,6.949999999999999,1012.0,42.0,7.24,16.0,19.45,45.3,3.5909090909090917
2193,15.75,21.65,13.05,1017.4,82.5,0.0,3.95,4.1,13.0,26.13684210526316
2194,15.85,20.799999999999997,9.7,1018.0,68.0,0.0,15.850000000000001,10.2,28.6,11.645454545454545
2195,16.8,21.950000000000003,13.05,1011.25,67.0,0.0,16.0,6.75,16.75,12.663636363636364
2196,18.3,22.45,16.15,1012.1,76.0,0.0,12.3,6.6,16.65,14.211111111111112
2197,21.5,26.1,18.9,1011.65,72.5,0.0,14.5,8.25,17.6,15.627272727272727
2198,23.05,29.450000000000003,20.3,1012.95,72.5,0.0,14.85,8.7,22.1,9.994117647058824
2199,21.8,26.65,18.05,1011.2,73.5,0.0,15.350000000000001,6.95,18.5,14.563636363636364
2200,22.1,27.5,18.3,1014.3,68.0,0.0,15.2,6.5,17.65,12.620000000000001
2201,16.65,20.3,13.600000000000001,1015.95,75.0,0.0,15.700000000000001,6.1000000000000005,16.75,8.15
2202,13.6,19.7,8.05,1015.05,58.5,0.0,16.1,5.5,16.8,13.058333333333332
2203,12.95,18.3,6.4,1018.6,25.5,0.0,16.1,6.3,12.05,18.020000000000003
2204,10.649999999999999,15.55,5.0,1021.7,35.0,0.0,16.1,7.85,21.3,7.2444444444444445
2205,14.95,20.85,11.35,1017.9000000000001,85.5,0.0,4.85,4.35,15.0,22.110000000000003
2206,16.65,22.5,11.95,1019.95,71.0,0.0,14.95,6.3,17.6,13.472727272727274
2207,16.450000000000003,21.950000000000003,13.05,1015.65,73.5,0.0,14.1,9.35,23.25,15.572727272727274
2208,18.950000000000003,23.1,16.4,1013.5999999999999,76.0,0.0,11.75,8.2,16.75,14.8375
2209,20.799999999999997,25.549999999999997,18.05,1014.2,69.0,0.0,16.1,7.55,15.0,10.470588235294116
2210,22.049999999999997,27.5,19.15,1014.7,72.0,0.0,15.3,8.8,22.95,10.127272727272727
2211,21.35,26.65,18.05,1012.15,73.5,0.0,13.5,6.6499999999999995,15.8,14.590909090909088
2212,19.9,27.8,16.4,1013.8,72.5,0.0,15.600000000000001,7.25,17.65,11.459999999999999
2213,17.25,24.200000000000003,12.2,1016.95,68.5,0.0,16.1,6.449999999999999,18.55,9.384210526315787
2214,14.649999999999999,19.15,9.7,1014.6,32.0,0.0,16.1,11.100000000000001,26.75,7.705555555555555
2215,11.850000000000001,18.05,6.95,1016.0,59.0,0.0,16.0,4.45,14.899999999999999,22.279999999999998
2216,12.05,18.3,5.0,1024.65,49.0,0.0,16.0,5.65,17.65,6.323529411764706
2217,15.75,21.1,11.399999999999999,1018.0,80.5,0.0,11.9,5.4,14.100000000000001,16.51
2218,16.95,23.35,12.2,1017.65,72.0,0.0,14.15,6.6499999999999995,17.6,9.299999999999999
2219,17.4,22.8,13.600000000000001,1014.35,72.5,0.0,14.7,7.8,21.4,13.187500000000002
2220,18.700000000000003,26.700000000000003,14.45,1014.25,76.5,0.0,6.75,6.1,14.899999999999999,16.57
2221,20.1,25.25,17.8,1016.5999999999999,69.5,0.0,15.8,7.6,15.8,9.554545454545455
2222,22.35,27.2,18.95,1014.45,71.0,0.0,15.850000000000001,8.6,20.4,10.0
2223,20.75,25.0,18.65,1011.15,69.0,0.0,15.350000000000001,8.8,18.55,9.88
2224,19.0,24.450000000000003,15.3,1014.35,61.5,0.0,15.850000000000001,9.8,27.65,8.621052631578946
2225,20.799999999999997,30.3,14.15,1016.15,37.0,0.0,16.1,5.1000000000000005,16.65,9.427272727272728
2226,13.3,19.7,6.65,1018.4,22.5,0.0,16.0,6.449999999999999,19.4,11.627272727272727
2227,10.899999999999999,14.7,7.75,1012.5,79.5,29.595000000000002,15.600000000000001,7.8,23.2,5.282352941176471
2228,18.049999999999997,21.1,15.25,1020.8,26.0,0.0,16.1,2.95,10.3,8.709090909090909
2229,13.55,18.85,9.15,1012.7,66.5,7.745,15.350000000000001,17.7,37.05,4.811111111111112
2230,16.75,21.65,14.75,1016.45,75.5,0.0,15.2,3.7,13.8,15.554545454545455
2231,16.299999999999997,20.0,13.9,1013.75,72.5,0.125,15.75,6.4,16.75,5.59
2232,17.549999999999997,22.25,14.15,1011.2,75.5,0.0,14.05,8.15,18.5,10.62
2233,20.549999999999997,25.299999999999997,17.5,1014.0,70.5,0.0,15.05,8.0,18.6,12.009090909090908
2234,21.0,25.549999999999997,18.6,1009.5999999999999,74.0,0.0,13.85,8.45,19.45,13.076470588235296
2235,20.200000000000003,25.25,16.95,1011.95,78.5,0.0,13.55,7.7,17.7,16.527272727272727
2236,22.5,31.650000000000002,15.25,1011.45,39.5,0.0,16.1,5.65,17.65,11.054545454545455
2237,17.65,23.6,13.15,1017.65,76.5,0.0,12.9,4.45,14.7,17.839999999999996
2238,13.45,18.3,10.6,1017.05,75.5,0.0,14.05,4.85,17.6,17.558333333333334
2239,12.100000000000001,16.4,7.5,1014.8,56.0,0.885,16.1,7.95,22.35,9.129999999999999
2240,20.35,31.4,10.6,1019.3,24.0,0.0,16.1,2.2,13.850000000000001,9.009090909090908
2241,13.899999999999999,20.25,9.4,1011.4,55.0,8.89,16.1,10.649999999999999,25.95,5.954545454545456
2242,15.45,19.200000000000003,14.5,1013.05,88.5,1.52,11.100000000000001,5.3500000000000005,15.850000000000001,11.944444444444446
2243,16.75,18.6,15.6,1014.0,66.0,0.0,16.1,14.8,18.55,5.2299999999999995
2244,18.15,23.35,15.3,1011.4000000000001,76.0,0.0,12.5,7.2,19.45,11.34375
2245,20.65,26.1,17.5,1014.3,73.5,0.0,14.15,8.4,19.45,11.02941176470588
2246,21.25,25.799999999999997,18.9,1009.2,74.0,0.0,13.4,6.0,17.6,15.2
2247,20.700000000000003,25.25,17.5,1017.55,70.5,0.0,14.95,6.8,19.45,13.145454545454543
2248,23.0,31.95,15.6,1011.05,42.0,0.0,16.1,6.0,18.55,10.345454545454546
2249,19.7,29.450000000000003,13.3,1017.1,61.5,0.0,12.3,5.2,16.65,12.170588235294119
2250,13.899999999999999,18.6,9.7,1021.8499999999999,68.5,0.0,14.4,4.8999999999999995,16.75,15.399999999999997
2251,11.55,16.4,7.25,1021.4,63.0,0.0,16.0,5.0,13.8,13.09
2252,22.3,31.7,11.399999999999999,1019.4,20.5,0.0,15.950000000000001,3.8,11.850000000000001,5.988235294117648
2253,16.450000000000003,20.799999999999997,9.4,1015.3499999999999,59.0,0.0,15.850000000000001,8.25,25.0,8.563636363636364
2254,15.9,18.05,14.7,1013.7,82.5,3.5549999999999997,14.2,6.1,15.8,5.92
2255,16.5,20.85,14.15,1014.55,73.5,0.0,15.850000000000001,8.35,17.6,5.935294117647058
2256,17.85,23.35,15.3,1011.7,80.0,0.0,13.3,7.2,16.75,13.527272727272726
2257,20.700000000000003,27.2,17.2,1015.2,75.5,0.0,15.0,8.05,19.45,12.236363636363638
2258,21.85,24.45,20.0,1009.85,71.0,0.0,15.2,8.6,16.65,14.32727272727273
2259,20.299999999999997,24.700000000000003,18.3,1015.8,73.5,0.0,15.3,11.200000000000001,21.4,12.178947368421056
2260,21.95,30.55,16.1,1013.0,45.5,0.0,16.0,6.1000000000000005,19.45,8.925
2261,24.45,34.15,13.600000000000001,1015.45,31.0,0.0,16.1,7.2,17.6,9.470000000000002
2262,14.05,18.6,9.7,1023.85,80.5,0.0,14.8,4.6,15.850000000000001,16.372727272727268
2263,12.0,20.25,6.4,1021.0999999999999,65.0,0.0,16.1,4.2,13.8,11.563157894736843
2264,15.7,27.75,10.3,1018.1,73.5,0.0,11.45,4.9,14.899999999999999,21.645454545454545
2265,14.25,18.6,8.3,1021.05,69.5,0.0,16.1,8.8,21.3,7.363157894736842
2266,16.700000000000003,22.25,13.3,1019.65,73.5,0.0,15.3,7.45,19.450000000000003,9.781818181818183
2267,17.55,23.35,14.15,1015.15,77.0,0.0,11.100000000000001,6.75,17.6,14.472727272727274
2268,17.85,21.4,15.6,1018.65,73.5,0.0,16.1,9.65,24.1,7.42
2269,21.4,26.35,18.35,1013.35,72.5,0.0,13.7,8.2,22.1,14.320000000000002
2270,21.950000000000003,26.65,18.3,1013.25,72.5,0.0,16.0,9.6,20.25,9.147058823529411
2271,18.95,21.700000000000003,17.2,1013.3499999999999,72.0,0.0,15.600000000000001,9.25,17.6,6.445454545454546
2272,17.6,22.5,14.15,1016.65,75.5,0.0,14.45,6.2,15.8,14.727272727272725
2273,21.85,30.55,15.850000000000001,1017.35,34.0,0.0,16.1,5.65,15.0,10.936363636363636
2274,15.399999999999999,18.6,13.7,1018.95,84.0,0.0,11.95,5.1000000000000005,16.65,22.8
2275,14.0,17.799999999999997,6.4,1019.25,79.0,0.0,13.2,4.5,14.899999999999999,14.333333333333334
2276,14.2,23.35,8.9,1016.8,77.5,0.0,5.5,4.0,14.100000000000001,19.409090909090914
2277,16.1,20.0,10.85,1019.7,81.0,0.38,15.3,11.05,19.4,5.76
2278,16.5,21.4,13.350000000000001,1015.1,73.5,0.0,14.7,7.35,20.4,12.42727272727273
2279,17.85,23.35,15.3,1015.0,74.0,0.0,14.95,8.6,16.75,12.70909090909091
2280,17.15,21.4,15.3,1015.55,76.0,0.0,12.899999999999999,8.35,24.1,13.35625
2281,21.0,26.35,18.05,1014.8,75.5,0.0,12.95,8.950000000000001,19.45,12.593749999999996
2282,22.8,27.5,19.4,1011.0999999999999,73.0,0.0,15.75,7.75,18.6,11.700000000000001
2283,18.25,22.5,14.7,1016.5,66.0,0.125,15.700000000000001,8.3,19.45,8.681818181818182
2284,17.9,22.5,14.15,1015.4,79.0,0.0,10.75,6.5,17.65,18.472727272727273
2285,21.75,30.55,15.6,1017.95,35.0,0.0,16.1,5.800000000000001,12.95,11.425
2286,14.7,20.299999999999997,10.85,1018.35,84.0,0.0,9.25,4.45,12.05,32.29999999999999
2287,13.399999999999999,17.75,9.7,1018.25,79.0,0.0,13.35,5.4,14.100000000000001,15.0
2288,20.05,30.85,8.9,1014.5999999999999,45.0,0.0,16.0,3.7,12.05,10.79375
2289,16.95,22.8,11.95,1016.85,68.5,0.0,15.950000000000001,6.85,18.5,8.889999999999999
2290,18.9,26.65,13.350000000000001,1010.75,34.0,0.0,15.850000000000001,18.2,38.0,8.16
2291,18.0,21.65,16.4,1012.85,69.5,0.0,16.1,7.7,19.450000000000003,7.158823529411766
2292,18.15,21.4,15.3,1013.45,71.5,0.0,15.700000000000001,6.75,20.4,11.040000000000001
2293,20.549999999999997,26.1,17.2,1014.0999999999999,75.0,0.0,12.149999999999999,8.3,17.6,14.66
2294,22.799999999999997,29.2,18.3,1011.0,70.0,0.0,12.6,7.95,20.25,12.390909090909092
2295,19.45,25.25,14.4,1015.4000000000001,66.5,0.0,15.7,8.4,19.4,10.626315789473685
2296,18.65,23.049999999999997,15.850000000000001,1015.0999999999999,77.0,0.0,15.950000000000001,7.800000000000001,21.3,8.163157894736841
2297,18.35,26.950000000000003,13.15,1017.0,70.0,0.0,13.35,4.45,17.6,16.881818181818183
2298,14.75,20.299999999999997,10.85,1016.6500000000001,88.5,0.0,7.4,5.2,15.850000000000001,24.28
2299,14.8,17.25,12.2,1022.0999999999999,86.0,0.51,13.95,5.6499999999999995,15.850000000000001,10.04
2300,14.8,19.200000000000003,10.6,1017.55,73.0,4.1899999999999995,16.1,6.3,17.65,9.518181818181818
2301,16.3,20.85,13.95,1015.45,78.0,0.0,10.05,6.6,15.0,20.97894736842105
2302,22.4,30.0,14.7,1014.65,33.5,0.0,16.1,5.0,13.850000000000001,10.540000000000001
2303,17.5,21.1,15.850000000000001,1013.4000000000001,77.5,0.0,15.05,6.6499999999999995,15.8,12.3
2304,25.2,32.5,16.65,1012.75,44.5,0.0,16.0,7.75,21.3,11.454545454545455
2305,21.5,26.1,18.05,1015.5,72.0,0.0,15.600000000000001,9.35,20.4,10.490909090909092
2306,20.35,25.8,16.1,1012.2,72.0,0.0,15.350000000000001,9.9,19.45,9.966666666666667
2307,20.6,29.150000000000002,16.4,1013.0999999999999,77.5,0.0,8.600000000000001,6.85,18.5,15.309090909090912
2308,20.65,31.1,14.45,1013.05,53.5,0.0,16.0,4.55,14.899999999999999,11.2
2309,16.15,25.3,10.25,1017.9,29.0,0.0,16.0,4.45,16.65,12.327272727272726
2310,12.600000000000001,21.95,4.7,1022.95,26.5,0.0,16.1,4.35,12.95,8.789999999999997
2311,15.65,19.200000000000003,12.5,1022.4,87.0,0.51,9.1,4.9,12.95,8.09090909090909
2312,14.95,20.549999999999997,10.3,1018.7,69.0,0.0,15.950000000000001,5.1000000000000005,17.6,12.118181818181817
2313,15.75,20.799999999999997,13.9,1016.8499999999999,82.0,0.0,7.4,6.3,15.8,23.06
2314,21.6,30.0,15.3,1012.65,38.5,0.0,16.1,6.0,19.45,9.099999999999998
2315,17.05,21.1,14.4,1010.6500000000001,69.0,0.0,15.5,8.95,20.35,9.390909090909092
2316,27.2,36.65,18.35,1010.15,38.5,0.0,16.1,8.25,20.55,13.217647058823529
2317,23.15,29.2,18.05,1013.95,63.5,0.0,15.850000000000001,7.6,22.95,10.352941176470589
2318,19.85,24.75,16.4,1012.85,75.5,0.0,15.950000000000001,11.5,20.4,10.144444444444444
2319,25.5,30.85,16.95,1013.95,48.0,0.0,16.1,4.800000000000001,13.8,11.209090909090909
2320,25.450000000000003,35.55,14.45,1013.55,19.5,0.0,16.0,4.45,16.65,8.3
2321,15.2,22.799999999999997,10.25,1015.75,80.0,0.0,14.85,4.5,14.100000000000001,12.305555555555557
2322,15.649999999999999,26.1,5.25,1022.05,17.0,0.0,16.1,8.9,13.850000000000001,6.606250000000002
2323,15.55,24.7,10.0,1021.4,67.0,0.25,11.600000000000001,5.45,15.850000000000001,10.07272727272727
2324,15.05,20.85,10.3,1018.2,71.5,0.0,15.700000000000001,4.55,16.65,13.311764705882352
2325,15.8,20.549999999999997,13.9,1018.8,79.5,0.0,11.1,6.95,16.75,11.010000000000002
2326,19.8,28.9,14.15,1011.85,45.0,0.0,16.1,7.65,21.2,7.180000000000001
2327,16.0,20.549999999999997,13.3,1014.1500000000001,64.5,0.0,16.1,9.25,19.45,6.094117647058824
2328,25.1,36.65,20.25,1012.25,55.5,0.0,15.5,10.05,18.5,16.845454545454547
2329,24.25,30.799999999999997,18.6,1013.25,56.0,0.0,16.1,6.95,22.3,12.80909090909091
2330,20.35,25.8,16.95,1011.85,74.0,0.0,15.700000000000001,7.95,18.6,11.96
2331,24.25,29.700000000000003,21.7,1011.8,70.5,0.0,16.1,6.85,18.55,10.105555555555554
2332,25.700000000000003,35.55,16.65,1010.95,16.5,0.0,16.1,7.25,15.0,9.836842105263159
2333,15.1,18.6,12.75,1013.7,85.0,18.924999999999997,12.0,8.6,19.45,5.49
2334,18.0,26.1,8.6,1017.3,25.5,0.0,15.5,6.2,16.8,7.470000000000001
2335,14.75,21.4,8.850000000000001,1018.45,50.0,0.0,16.1,4.9,16.75,8.440000000000001
2336,19.7,27.75,13.350000000000001,1017.2,27.5,0.0,16.1,7.95,16.75,9.727272727272727
2337,17.85,26.1,11.649999999999999,1012.5999999999999,55.0,0.0,16.1,6.4,16.65,8.866666666666667
2338,16.1,22.799999999999997,13.05,1011.25,60.5,0.0,15.7,14.45,40.65,11.69090909090909
2339,16.450000000000003,20.549999999999997,13.600000000000001,1017.65,68.5,0.0,15.850000000000001,9.85,20.25,4.78
2340,20.8,25.0,17.5,1011.15,71.5,0.0,13.0,6.6,15.8,17.80909090909091
2341,24.5,31.65,20.0,1012.75,69.0,0.0,13.100000000000001,6.55,17.7,18.2
2342,20.4,26.1,17.5,1013.5999999999999,72.0,0.0,15.05,5.55,15.0,14.539999999999997
2343,24.200000000000003,34.45,16.15,1014.4000000000001,35.5,0.0,15.700000000000001,6.05,15.850000000000001,10.563636363636364
2344,18.450000000000003,23.049999999999997,15.0,1018.5,73.0,1.525,15.950000000000001,8.6,19.4,9.136363636363637
2345,17.5,26.15,10.85,1017.8499999999999,22.0,0.0,16.1,7.35,12.05,13.990909090909089
2346,10.3,15.25,6.65,1015.2,45.0,1.905,16.1,7.7,26.1,14.087500000000002
2347,15.35,22.25,8.600000000000001,1021.3,41.5,0.0,16.1,5.5,17.7,8.2
2348,17.75,27.200000000000003,12.2,1017.65,54.0,0.0,15.2,5.05,18.55,13.381818181818181
2349,17.45,23.65,11.649999999999999,1010.15,69.5,0.0,15.850000000000001,7.7,17.6,12.749999999999998
2350,15.55,20.25,11.399999999999999,1013.8499999999999,54.0,0.0,15.450000000000001,11.2,39.8,10.4
2351,16.95,21.950000000000003,13.05,1017.45,69.0,0.0,16.1,8.9,21.2,8.088888888888889
2352,21.450000000000003,25.55,18.3,1011.0999999999999,73.5,0.0,12.9,7.3999999999999995,15.8,16.2
2353,23.3,28.9,19.5,1011.75,71.0,0.0,14.25,10.8,19.4,12.2125
2354,20.4,26.1,17.5,1013.35,69.5,0.0,15.3,7.05,17.6,13.177777777777777
2355,28.65,39.15,17.2,1012.45,21.0,0.0,16.1,7.35,20.4,7.836363636363637
2356,18.1,23.6,14.7,1016.75,77.0,0.0,15.45,6.1499999999999995,17.6,10.21818181818182
2357,12.8,24.15,7.75,1015.75,67.0,0.0,15.0,4.8,25.85,16.194444444444446
2358,11.100000000000001,17.5,6.65,1021.0,47.5,0.0,16.1,7.199999999999999,16.65,10.605882352941176
2359,16.1,23.35,8.600000000000001,1023.6500000000001,27.0,0.0,16.1,5.8999999999999995,17.6,8.236363636363636
2360,16.1,23.05,11.35,1017.1,77.0,0.0,11.649999999999999,5.5,18.5,14.635294117647058
2361,17.15,23.05,14.15,1014.75,75.5,0.0,14.5,6.1,15.850000000000001,16.044444444444448
2362,16.25,20.25,11.149999999999999,1012.5,61.5,0.0,15.45,9.35,23.25,10.341176470588236
2363,17.299999999999997,21.950000000000003,13.600000000000001,1013.65,72.5,0.0,15.3,7.6,21.3,10.243749999999999
2364,21.8,27.8,18.45,1012.3,75.5,0.0,9.8,6.2,14.100000000000001,19.672727272727272
2365,23.700000000000003,29.2,19.7,1011.65,67.0,0.0,15.9,8.4,17.65,11.55
2366,20.1,25.0,18.05,1014.4,69.0,0.0,14.95,8.05,20.4,13.736363636363636
2367,28.3,39.15,20.85,1010.2,28.0,0.0,16.1,6.6,21.2,9.26842105263158
2368,19.35,25.549999999999997,15.0,1014.4000000000001,72.5,0.0,15.850000000000001,4.35,10.95,11.615
2369,12.649999999999999,17.5,7.75,1016.0,81.0,4.824999999999999,14.95,10.950000000000001,34.400000000000006,7.2272727272727275
2370,13.45,21.95,7.8,1021.8499999999999,37.0,0.0,16.1,8.45,18.55,7.5125
2371,14.350000000000001,16.95,12.0,1013.0,83.5,0.0,13.9,10.55,42.4,3.7526315789473683
2372,14.5,20.549999999999997,9.7,1016.6,60.5,0.0,16.1,8.1,25.9,8.195
2373,17.35,21.950000000000003,14.4,1011.95,77.0,0.0,12.3,7.0,18.6,14.09
2374,23.5,29.450000000000003,20.85,1011.5,72.0,0.0,15.850000000000001,7.3999999999999995,17.6,10.736363636363636
2375,22.9,28.9,19.15,1009.8,75.5,0.0,11.45,7.0,20.4,15.005882352941176
2376,17.15,20.3,13.9,1017.05,79.5,1.0150000000000001,15.700000000000001,5.25,15.8,6.0181818181818185
2377,14.3,14.7,14.15,1014.3,91.5,0.0,15.3,7.85,14.100000000000001,8.409090909090908
2557,10.2,15.55,6.1,1012.3499999999999,76.5,1.65,15.45,5.8500000000000005,18.6,18.370588235294118
2558,13.9,23.35,8.600000000000001,1018.3499999999999,64.5,0.0,13.75,4.35,12.95,17.57777777777778
2559,14.100000000000001,23.049999999999997,8.05,1023.2,48.0,0.0,16.1,5.85,17.6,9.145454545454546
2560,16.45,23.299999999999997,11.149999999999999,1013.2,51.5,0.0,16.1,6.2,17.6,11.700000000000001
2561,19.75,28.65,13.9,1014.15,52.5,0.0,16.1,7.3,19.450000000000003,12.32777777777778
2562,18.5,21.950000000000003,16.15,1011.0,75.0,0.0,15.2,7.5,17.6,11.954545454545455
2563,19.15,23.9,16.65,1011.0,79.5,0.0,11.75,8.15,17.6,15.14
2564,23.0,30.299999999999997,18.6,1011.2,71.5,0.0,15.600000000000001,6.45,17.6,14.136363636363637
2565,28.8,36.4,22.5,1007.2,56.5,0.0,16.0,7.4,18.5,14.262499999999998
2566,20.6,26.1,16.950000000000003,1009.75,73.0,0.0,14.4,7.449999999999999,17.6,11.58235294117647
2567,18.75,21.4,17.2,1013.0,71.5,0.0,15.55,6.2,15.850000000000001,7.618181818181819
2568,16.05,23.299999999999997,10.85,1015.6,75.0,0.0,15.15,6.75,15.8,15.272727272727273
2569,12.15,15.55,6.1,1016.95,72.0,0.0,15.950000000000001,6.300000000000001,11.2,7.4818181818181815
2570,14.0,21.1,8.600000000000001,1019.45,75.5,0.0,13.7,5.1,12.95,15.163636363636364
2571,16.6,25.55,8.05,1022.0,32.0,0.0,16.1,6.199999999999999,17.6,6.882352941176471
2572,17.0,23.35,11.95,1015.15,67.5,0.0,15.850000000000001,6.05,15.8,13.711111111111112
2573,20.35,27.5,14.2,1011.95,63.5,0.0,15.2,6.300000000000001,15.850000000000001,12.445454545454544
2574,18.75,23.05,15.85,1011.15,76.5,0.0,13.1,8.15,18.5,14.590909090909092
2575,20.4,26.1,16.65,1013.6,72.5,0.0,14.95,6.5,14.100000000000001,12.19
2576,25.85,31.95,20.0,1011.5,65.5,0.0,15.55,6.85,15.0,14.0625
2577,28.85,36.95,23.6,1007.15,55.0,0.0,16.1,6.85,17.65,16.70909090909091
2578,20.450000000000003,25.0,16.950000000000003,1007.6,70.0,0.0,15.850000000000001,6.75,14.899999999999999,11.609090909090908
2579,17.700000000000003,21.4,15.25,1015.8,71.5,0.0,15.350000000000001,7.1499999999999995,16.75,5.5636363636363635
2580,16.3,23.049999999999997,10.85,1015.0,66.0,0.0,16.1,3.6,14.100000000000001,17.154545454545456
2581,11.85,15.3,8.9,1020.95,75.5,0.0,16.1,3.25,9.35,12.509090909090908
2582,14.45,18.9,10.85,1018.5999999999999,84.5,0.76,10.3,7.1,15.65,11.625000000000002
2583,18.700000000000003,26.950000000000003,8.600000000000001,1016.8,26.5,0.0,16.1,6.300000000000001,15.850000000000001,7.118181818181818
2584,15.450000000000001,18.9,13.15,1013.3,75.5,0.0,14.5,6.2,14.899999999999999,13.12222222222222
2585,19.9,26.950000000000003,15.85,1013.2,69.0,0.0,14.649999999999999,6.85,15.8,13.672727272727274
2586,19.15,24.2,15.85,1011.15,79.0,0.0,11.85,7.5,19.45,15.11176470588235
2587,20.55,26.65,17.2,1015.75,72.5,0.0,13.85,7.25,15.0,11.41875
2588,26.049999999999997,31.95,22.5,1013.2,68.0,0.0,16.1,8.6,19.45,13.700000000000001
2589,30.2,36.95,24.200000000000003,1011.25,53.0,0.0,16.1,6.45,18.55,13.16
2590,20.1,25.0,16.950000000000003,1009.3,75.0,0.0,15.2,7.85,17.6,12.336363636363636
2591,17.950000000000003,21.7,14.7,1018.5,62.5,0.89,15.850000000000001,6.6000000000000005,14.899999999999999,6.489999999999999
2592,15.55,23.049999999999997,10.85,1015.55,80.0,0.0,13.5,4.45,12.95,17.563157894736843
2593,14.35,21.1,10.3,1020.4,65.5,0.0,16.1,6.75,14.7,9.764705882352942
2594,15.55,17.799999999999997,11.95,1019.0999999999999,93.5,23.115000000000002,8.600000000000001,8.149999999999999,17.6,4.345454545454545
2595,14.75,23.35,8.05,1021.6,38.5,0.0,16.1,7.65,18.5,8.218181818181817
2596,16.4,23.6,13.600000000000001,1016.75,74.0,0.0,15.45,7.95,19.450000000000003,9.43125
2597,13.95,16.4,12.75,1007.8,63.0,0.0,15.450000000000001,23.05,28.8,5.689473684210526
2598,18.2,21.4,16.6,1013.5,81.5,0.0,12.55,6.75,15.8,11.077777777777776
